UserID,Consumption,UsageType,TariffPlan,Location,AverageDailyConsumption,TimeOfDay,MeterID,MeterStatus,PaymentHistory,FraudReported
331,97.27,gas,Residential,Miami,287.88,off-peak,M-6676,Tampered,Late,1
332,408.48,gas,Commercial,New York,207.01,off-peak,M-4940,Normal,On-Time,0
333,49.67,gas,Residential,Dallas,477.49,off-peak,M-2297,Normal,On-Time,0
334,152.11,gas,Commercial,Dallas,433.87,peak,M-2532,Tampered,On-Time,1
335,437.57,electricity,Commercial,Miami,54.1,off-peak,M-4091,Tampered,On-Time,1
336,188.41,electricity,Commercial,Chicago,352.43,peak,M-5341,Normal,On-Time,0
337,148.85,electricity,Commercial,Boston,448.65,peak,M-5856,Tampered,On-Time,1
338,353.29,electricity,Commercial,Chicago,368.4,peak,M-3004,Tampered,Late,1
339,354.54,gas,Commercial,Seattle,346.06,off-peak,M-4918,Normal,Late,0
340,60.01,gas,Commercial,Chicago,53.94,off-peak,M-1787,Tampered,On-Time,1
341,239.06,gas,Commercial,New York,24.95,off-peak,M-2576,Normal,On-Time,1
342,120.82,electricity,Commercial,Seattle,305.92,peak,M-9651,Normal,On-Time,0
343,395.57,gas,Residential,Boston,420.17,peak,M-5897,Normal,On-Time,0
344,157.88,gas,Commercial,Chicago,187.96,off-peak,M-9043,Normal,Late,0
345,443.87,gas,Residential,Boston,234.61,peak,M-1503,Normal,On-Time,0
346,390.55,gas,Residential,Houston,192.61,off-peak,M-5503,Tampered,Late,1
347,155.24,gas,Residential,Boston,237.68,off-peak,M-9956,Normal,On-Time,0
348,76.31,electricity,Residential,Seattle,351.71,peak,M-9229,Tampered,Late,1
349,466.59,electricity,Commercial,Miami,87.33,off-peak,M-7146,Tampered,On-Time,1
350,198.43,electricity,Residential,Miami,457.45,off-peak,M-5892,Tampered,On-Time,1
351,76.67,gas,Residential,New York,169.62,off-peak,M-6961,Tampered,On-Time,1
352,422.28,gas,Commercial,Chicago,296.9,peak,M-4381,Tampered,Late,1
353,206.01,electricity,Residential,Boston,379.26,off-peak,M-5735,Normal,On-Time,0
354,217.79,electricity,Residential,Boston,184.96,peak,M-5867,Tampered,Late,1
355,273.4,gas,Residential,Chicago,323.42,off-peak,M-7861,Tampered,On-Time,1
356,473,gas,Commercial,Seattle,421.08,peak,M-6650,Tampered,On-Time,1
357,426.78,gas,Residential,Miami,433.64,peak,M-4710,Normal,On-Time,0
358,176.82,electricity,Residential,Miami,310.26,peak,M-9984,Normal,Late,0
359,344.28,gas,Commercial,Los Angeles,151.56,peak,M-8671,Tampered,On-Time,1
360,142.3,gas,Residential,Seattle,272.99,off-peak,M-8386,Tampered,On-Time,1
361,269.51,gas,Commercial,Los Angeles,300.55,peak,M-1120,Tampered,Late,1
362,318.74,electricity,Residential,New York,259.14,off-peak,M-4404,Normal,On-Time,0
363,78.25,gas,Commercial,Seattle,465.88,off-peak,M-5288,Tampered,On-Time,1
364,467.5,electricity,Commercial,New York,37.92,off-peak,M-5881,Normal,On-Time,1
365,253.3,electricity,Residential,Houston,373.9,off-peak,M-1854,Normal,On-Time,0
366,248.03,gas,Residential,New York,340.67,peak,M-2134,Tampered,Late,1
367,494.32,gas,Commercial,Houston,23.06,off-peak,M-3489,Normal,On-Time,1
368,380.33,gas,Commercial,Chicago,204.19,peak,M-6986,Normal,On-Time,0
369,334.45,electricity,Commercial,Dallas,358.93,off-peak,M-9588,Normal,Late,0
370,372.95,electricity,Residential,Chicago,251.89,off-peak,M-4780,Normal,On-Time,0
371,115.33,electricity,Commercial,Boston,265.7,peak,M-3499,Normal,On-Time,0
372,441.22,electricity,Commercial,Miami,483.07,peak,M-9348,Tampered,On-Time,1
373,310.05,gas,Commercial,New York,239.87,off-peak,M-9464,Normal,Late,0
374,73.27,electricity,Commercial,New York,73.49,peak,M-9747,Normal,On-Time,0
375,78.71,electricity,Residential,Boston,44.27,peak,M-4189,Tampered,Late,1
376,374.39,electricity,Residential,Los Angeles,271.28,off-peak,M-8827,Normal,On-Time,0
377,358.28,gas,Residential,Boston,114.68,off-peak,M-2194,Normal,Late,1
378,65.45,electricity,Residential,Los Angeles,290.94,off-peak,M-5586,Normal,Late,0
379,354.09,gas,Commercial,Los Angeles,77.45,peak,M-6267,Tampered,On-Time,1
380,491.04,gas,Commercial,Miami,311.26,off-peak,M-3577,Normal,Late,0
381,46.8,electricity,Residential,New York,294.51,off-peak,M-2674,Tampered,On-Time,1
382,319.84,electricity,Commercial,Seattle,94.7,peak,M-2919,Tampered,Late,1
383,228.6,gas,Residential,Dallas,372.51,peak,M-9506,Tampered,Late,1
384,151.25,electricity,Commercial,Miami,446.8,off-peak,M-5069,Normal,On-Time,0
385,132.4,gas,Residential,Houston,90.06,peak,M-8723,Tampered,On-Time,1
386,473.91,gas,Commercial,New York,266.76,off-peak,M-9096,Normal,Late,0
387,186.12,electricity,Commercial,Los Angeles,112.38,off-peak,M-8126,Normal,On-Time,0
388,262.06,gas,Commercial,Houston,81.42,peak,M-1465,Tampered,On-Time,1
389,417.68,electricity,Commercial,Los Angeles,440.2,peak,M-5197,Tampered,Late,1
390,280.83,gas,Commercial,Los Angeles,375.09,peak,M-2042,Normal,On-Time,0
391,331.82,gas,Residential,Los Angeles,311.18,off-peak,M-8099,Tampered,Late,1
392,55.44,gas,Residential,Chicago,297.09,peak,M-7016,Normal,On-Time,0
393,364.76,gas,Residential,Boston,480.73,off-peak,M-9137,Normal,On-Time,0
394,181.33,electricity,Commercial,Boston,402.26,off-peak,M-5530,Tampered,Late,1
395,312.54,gas,Commercial,Houston,410.49,peak,M-9242,Normal,On-Time,0
396,484.73,gas,Commercial,New York,55.94,peak,M-6353,Normal,On-Time,1
397,17.71,gas,Residential,Dallas,240.61,peak,M-5210,Normal,Late,0
398,78.82,electricity,Commercial,Boston,359.06,off-peak,M-4093,Tampered,On-Time,1
399,295.78,electricity,Commercial,Los Angeles,427.9,off-peak,M-3971,Tampered,Late,1
400,114.52,electricity,Commercial,Miami,194.17,peak,M-4287,Normal,On-Time,0
401,210.1,electricity,Residential,Dallas,478.04,off-peak,M-7027,Tampered,Late,1
402,129.33,gas,Commercial,New York,488.57,peak,M-6868,Normal,On-Time,0
403,172.97,electricity,Residential,New York,242.4,peak,M-6198,Tampered,Late,1
404,253.79,gas,Residential,Los Angeles,355.82,peak,M-6187,Tampered,Late,1
405,141.58,electricity,Residential,Miami,106.37,peak,M-5878,Normal,Late,0
406,315.3,electricity,Commercial,Houston,233.6,off-peak,M-9503,Normal,On-Time,0
407,124.84,gas,Commercial,Chicago,496.2,off-peak,M-3231,Tampered,Late,1
408,322.69,gas,Commercial,Miami,318.84,off-peak,M-9199,Tampered,On-Time,1
409,361.25,electricity,Commercial,New York,300.85,off-peak,M-4156,Normal,Late,0
410,356.94,electricity,Residential,Chicago,384.15,off-peak,M-3038,Normal,On-Time,0
411,372.84,electricity,Commercial,New York,268.34,off-peak,M-1852,Normal,Late,0
412,179.19,gas,Residential,Los Angeles,33.92,peak,M-6961,Normal,On-Time,1
413,483.13,gas,Residential,Miami,249.16,peak,M-6607,Tampered,On-Time,1
414,254.97,electricity,Commercial,Miami,51.29,peak,M-5272,Tampered,Late,1
415,458.12,gas,Residential,Houston,58.92,peak,M-4270,Tampered,Late,1
416,499.47,electricity,Residential,Boston,167.59,off-peak,M-9314,Tampered,On-Time,1
417,33.92,gas,Residential,New York,322.92,off-peak,M-8794,Normal,On-Time,0
418,217.91,gas,Commercial,Seattle,217.93,peak,M-9989,Tampered,On-Time,1
419,483.5,gas,Commercial,Boston,447.08,peak,M-5909,Tampered,Late,1
420,354.11,electricity,Residential,Boston,300.71,peak,M-8849,Normal,Late,0
421,259.57,gas,Commercial,New York,171.98,off-peak,M-1433,Normal,On-Time,0
422,1.85,gas,Commercial,Dallas,387.2,off-peak,M-2107,Normal,Late,0
423,451.39,electricity,Residential,Miami,151.84,off-peak,M-8825,Normal,On-Time,1
424,0.81,gas,Commercial,Chicago,365.71,off-peak,M-4480,Normal,Late,0
425,27.15,gas,Residential,New York,236.69,off-peak,M-8636,Tampered,On-Time,1
426,419.56,electricity,Residential,Miami,363.48,peak,M-6206,Tampered,On-Time,1
427,424.6,gas,Residential,Houston,428.89,off-peak,M-5269,Normal,On-Time,0
428,79.67,electricity,Residential,Dallas,493.02,off-peak,M-8702,Tampered,On-Time,1
429,239.65,electricity,Commercial,Chicago,389.57,peak,M-2235,Normal,On-Time,0
430,115.15,gas,Commercial,Los Angeles,173.98,peak,M-1124,Tampered,Late,1
431,158.6,electricity,Commercial,Dallas,129.18,peak,M-7117,Tampered,Late,1
432,278.07,gas,Commercial,Miami,11.09,off-peak,M-6221,Normal,On-Time,1
433,228.75,gas,Residential,Los Angeles,316.07,peak,M-7219,Normal,Late,0
434,387.75,gas,Residential,Los Angeles,56.15,off-peak,M-1072,Tampered,Late,1
435,474.53,gas,Commercial,Houston,474.53,peak,M-9797,Tampered,On-Time,1
436,147.62,gas,Residential,Miami,495.55,peak,M-8848,Normal,On-Time,0
437,423.53,electricity,Commercial,Dallas,408.78,peak,M-4422,Normal,On-Time,0
438,356.82,electricity,Residential,Miami,138.18,peak,M-8563,Tampered,Late,1
439,83.25,gas,Commercial,New York,416.37,off-peak,M-3591,Tampered,On-Time,1
440,211.46,electricity,Residential,Los Angeles,105.75,off-peak,M-5696,Normal,On-Time,0
441,493.18,electricity,Residential,Dallas,401.64,peak,M-6435,Tampered,Late,1
442,454.98,gas,Commercial,Seattle,192.1,peak,M-7139,Normal,Late,1
443,44.65,electricity,Commercial,Houston,266.37,peak,M-6754,Tampered,On-Time,1
444,108.02,electricity,Residential,Houston,274.72,peak,M-3573,Tampered,Late,1
445,119.48,gas,Commercial,Dallas,103.2,off-peak,M-9602,Normal,On-Time,0
446,32.18,electricity,Commercial,Boston,89.23,off-peak,M-2895,Tampered,On-Time,1
447,75.73,gas,Commercial,Chicago,317.97,peak,M-3798,Normal,On-Time,0
448,90.04,gas,Residential,Chicago,114.59,peak,M-6668,Normal,On-Time,0
449,352.35,electricity,Commercial,Houston,433.74,peak,M-3412,Normal,On-Time,0
450,496.41,electricity,Commercial,Seattle,90.78,off-peak,M-6051,Tampered,Late,1
451,186.66,electricity,Residential,Los Angeles,461.54,off-peak,M-5734,Tampered,On-Time,1
452,236.46,electricity,Commercial,Houston,263.43,peak,M-6079,Normal,Late,0
453,296.75,gas,Residential,Houston,241.53,off-peak,M-6874,Normal,Late,0
454,130.46,electricity,Commercial,Houston,250.6,off-peak,M-1789,Tampered,Late,1
455,168.07,gas,Residential,Boston,449.88,peak,M-7293,Normal,On-Time,0
456,487.3,electricity,Commercial,Seattle,90.67,off-peak,M-9903,Tampered,Late,1
457,42.24,gas,Commercial,Seattle,187.94,off-peak,M-4455,Tampered,On-Time,1
458,475.58,gas,Residential,New York,231.19,peak,M-1024,Normal,Late,1
459,428.75,gas,Commercial,Boston,429.12,peak,M-3393,Tampered,Late,1
460,43.88,gas,Residential,New York,441.12,off-peak,M-6287,Tampered,Late,1
461,287.85,gas,Residential,Los Angeles,463,peak,M-7224,Tampered,Late,1
462,218.74,electricity,Commercial,Chicago,247.3,off-peak,M-3029,Normal,Late,0
463,308.48,electricity,Residential,New York,351.68,off-peak,M-9891,Tampered,On-Time,1
464,445.14,gas,Commercial,Houston,383.65,peak,M-8382,Tampered,Late,1
465,485.04,gas,Residential,Dallas,249.53,off-peak,M-7455,Normal,Late,0
466,293.59,electricity,Commercial,Seattle,93.73,peak,M-6004,Tampered,Late,1
467,320.5,electricity,Commercial,Seattle,156.36,peak,M-7205,Tampered,On-Time,1
468,321.44,gas,Residential,Seattle,77.29,off-peak,M-5352,Normal,On-Time,1
469,432.33,electricity,Residential,Chicago,128.33,off-peak,M-5725,Normal,On-Time,1
470,60.71,electricity,Commercial,Chicago,19.82,peak,M-4166,Tampered,On-Time,1
471,306.19,gas,Residential,Dallas,73.05,peak,M-5825,Normal,Late,1
472,491.15,gas,Residential,Chicago,385.07,off-peak,M-8995,Normal,Late,0
473,464.06,gas,Residential,Seattle,274.72,off-peak,M-5361,Normal,On-Time,0
474,339.04,gas,Commercial,Miami,75.06,off-peak,M-3784,Tampered,Late,1
475,144.91,electricity,Commercial,Dallas,167.88,peak,M-7499,Normal,Late,0
476,311.13,gas,Commercial,Dallas,179.89,off-peak,M-2064,Normal,Late,0
477,424.9,gas,Commercial,New York,331.19,off-peak,M-5856,Normal,Late,0
478,426.18,gas,Commercial,Chicago,88.57,off-peak,M-8235,Normal,Late,1
479,115.34,gas,Commercial,Seattle,97.23,off-peak,M-7913,Normal,On-Time,0
480,193.39,gas,Commercial,New York,327.24,peak,M-3454,Normal,On-Time,0
481,366.77,electricity,Residential,Seattle,192.14,peak,M-2108,Tampered,On-Time,1
482,407.86,gas,Residential,Chicago,193.7,off-peak,M-9436,Normal,On-Time,1
483,120.03,electricity,Residential,Los Angeles,189.09,peak,M-3924,Tampered,Late,1
484,493.92,electricity,Commercial,Boston,99.74,off-peak,M-7497,Tampered,Late,1
485,108.64,gas,Commercial,Los Angeles,273.82,peak,M-5757,Normal,Late,0
486,8.66,gas,Residential,Miami,303.19,peak,M-8294,Normal,Late,0
487,85.89,gas,Commercial,New York,439.87,off-peak,M-6615,Normal,On-Time,0
488,394.91,electricity,Residential,Houston,199.02,peak,M-6847,Normal,On-Time,0
489,202.85,gas,Residential,Seattle,32.61,off-peak,M-1575,Normal,Late,1
490,191.28,gas,Commercial,Seattle,86.87,off-peak,M-9682,Normal,On-Time,1
491,251.17,gas,Commercial,Los Angeles,198.62,peak,M-9702,Normal,On-Time,0
492,446.62,electricity,Residential,Los Angeles,240.51,off-peak,M-8081,Tampered,Late,1
493,192.68,gas,Residential,Dallas,172.86,off-peak,M-2704,Normal,Late,0
494,77.53,electricity,Residential,Dallas,4.57,off-peak,M-3937,Tampered,On-Time,1
495,175.35,electricity,Commercial,Boston,210.07,peak,M-2882,Tampered,On-Time,1
496,290.12,electricity,Residential,Seattle,359.11,peak,M-9490,Tampered,On-Time,1
497,477.7,gas,Commercial,Seattle,95.74,peak,M-1539,Tampered,Late,1
498,103.03,electricity,Residential,Miami,178.77,peak,M-8020,Normal,On-Time,0
499,285.81,gas,Residential,Chicago,439.5,off-peak,M-6143,Normal,On-Time,0
500,163.53,gas,Commercial,Seattle,219.39,off-peak,M-9646,Normal,On-Time,0
501,189.79,electricity,Commercial,Miami,234.18,peak,M-3443,Tampered,On-Time,1
502,464.63,electricity,Residential,Miami,340.42,peak,M-8684,Tampered,On-Time,1
503,32.62,electricity,Residential,Seattle,94.73,off-peak,M-2219,Normal,On-Time,0
504,325.66,gas,Residential,Boston,171.12,off-peak,M-8789,Normal,On-Time,0
505,82.3,electricity,Residential,Boston,246.65,peak,M-4842,Tampered,On-Time,1
506,67.72,gas,Commercial,New York,72.84,off-peak,M-4053,Tampered,Late,1
507,101.96,gas,Commercial,New York,310.3,off-peak,M-5788,Tampered,Late,1
508,144.3,electricity,Residential,New York,427.3,peak,M-4863,Tampered,Late,1
509,64.25,gas,Residential,Dallas,222.2,peak,M-3562,Tampered,On-Time,1
510,26.07,electricity,Commercial,New York,245.45,peak,M-1706,Normal,On-Time,0
511,248.42,electricity,Residential,Houston,218.26,off-peak,M-5290,Normal,Late,0
512,147.04,electricity,Residential,New York,256.08,peak,M-2938,Tampered,Late,1
513,255.13,electricity,Residential,Miami,115.54,peak,M-1982,Normal,Late,1
514,414.68,electricity,Residential,Houston,32.06,peak,M-3456,Tampered,Late,1
515,495.61,gas,Residential,Chicago,222.73,off-peak,M-8325,Normal,Late,1
516,197.48,gas,Residential,Dallas,67.71,peak,M-7527,Normal,On-Time,1
517,241.62,gas,Commercial,Miami,57.24,off-peak,M-8588,Normal,On-Time,1
518,386.55,gas,Residential,Miami,111.86,off-peak,M-7155,Tampered,Late,1
519,121.36,electricity,Commercial,Houston,233.37,off-peak,M-9852,Normal,On-Time,0
520,32.27,gas,Commercial,Los Angeles,346.78,off-peak,M-9929,Tampered,On-Time,1
521,250.27,electricity,Residential,Houston,174.3,off-peak,M-4254,Tampered,On-Time,1
522,462.93,electricity,Commercial,Dallas,323.64,peak,M-3090,Normal,Late,0
523,260.05,electricity,Residential,Boston,135.21,peak,M-9254,Normal,On-Time,0
524,442.26,gas,Residential,Los Angeles,196.49,off-peak,M-4364,Normal,On-Time,1
525,317.91,electricity,Residential,Los Angeles,495.04,off-peak,M-6285,Normal,On-Time,0
526,182.08,gas,Commercial,Houston,288.4,peak,M-7079,Normal,Late,0
527,448.75,electricity,Residential,Los Angeles,387.16,off-peak,M-8256,Normal,Late,0
528,150.96,gas,Residential,Miami,340.68,off-peak,M-4491,Normal,Late,0
529,414.84,gas,Commercial,New York,9.01,off-peak,M-9885,Normal,Late,1
530,264.48,gas,Commercial,Miami,97.72,peak,M-6100,Tampered,On-Time,1
531,265.75,gas,Residential,Seattle,47.02,off-peak,M-5563,Tampered,On-Time,1
532,196.38,electricity,Commercial,Boston,382.22,peak,M-2315,Normal,On-Time,0
533,84.71,electricity,Commercial,Houston,240.45,peak,M-8320,Tampered,Late,1
534,429.91,gas,Residential,New York,131.93,off-peak,M-3874,Tampered,Late,1
535,482.91,electricity,Residential,Houston,455.57,off-peak,M-8774,Normal,Late,0
536,106.78,electricity,Residential,Chicago,166.73,off-peak,M-9016,Tampered,On-Time,1
537,282.79,electricity,Commercial,Chicago,385.17,peak,M-3942,Tampered,Late,1
538,20.82,gas,Residential,Los Angeles,426.74,peak,M-2332,Tampered,Late,1
539,294.8,gas,Residential,Houston,335.74,off-peak,M-5468,Tampered,On-Time,1
540,413.24,electricity,Residential,Dallas,185.41,off-peak,M-2591,Normal,On-Time,1
541,493.53,electricity,Residential,Dallas,58.94,off-peak,M-5684,Tampered,Late,1
542,475.03,gas,Commercial,Miami,118.6,peak,M-5361,Normal,On-Time,1
543,336.91,gas,Residential,Houston,182.92,off-peak,M-7787,Tampered,Late,1
544,118.03,gas,Commercial,Chicago,240.83,peak,M-6986,Tampered,On-Time,1
545,203,gas,Residential,New York,489.97,off-peak,M-1529,Tampered,Late,1
546,116.38,electricity,Residential,Miami,165.63,off-peak,M-3054,Normal,On-Time,0
547,340.62,gas,Commercial,Seattle,313.27,off-peak,M-6585,Normal,On-Time,0
548,427.91,gas,Commercial,Los Angeles,403.33,peak,M-1138,Normal,Late,0
549,432.91,electricity,Residential,Houston,321.58,peak,M-8224,Normal,Late,0
550,418.45,electricity,Commercial,New York,256.77,off-peak,M-2724,Tampered,Late,1
551,227.98,gas,Residential,Houston,340.17,off-peak,M-1432,Tampered,On-Time,1
552,385.01,gas,Commercial,Chicago,418.27,off-peak,M-2345,Tampered,On-Time,1
553,58.96,electricity,Commercial,Seattle,38.97,off-peak,M-9713,Tampered,Late,1
554,349.72,electricity,Residential,Boston,395.6,off-peak,M-7284,Normal,Late,0
555,85.74,gas,Residential,New York,141.74,peak,M-1795,Normal,Late,0
556,119.12,gas,Residential,Seattle,284.78,off-peak,M-2266,Tampered,On-Time,1
557,12.31,gas,Residential,Houston,242.86,off-peak,M-3356,Tampered,On-Time,1
558,493.35,electricity,Residential,Los Angeles,106.42,off-peak,M-8641,Tampered,Late,1
559,339.86,electricity,Residential,Los Angeles,164.32,off-peak,M-3530,Normal,Late,1
560,126.12,gas,Residential,Dallas,287.99,off-peak,M-5459,Tampered,On-Time,1
561,147.48,gas,Residential,Seattle,385.16,off-peak,M-3520,Tampered,On-Time,1
562,308.75,gas,Residential,New York,165.77,off-peak,M-2211,Tampered,On-Time,1
563,177.54,electricity,Commercial,Chicago,20.28,peak,M-4883,Tampered,On-Time,1
564,162.59,gas,Residential,Los Angeles,191.16,peak,M-8554,Tampered,Late,1
565,229.32,gas,Residential,Seattle,126.69,off-peak,M-1308,Tampered,On-Time,1
566,433.41,electricity,Commercial,Dallas,241.03,off-peak,M-2502,Normal,On-Time,0
567,65.83,gas,Residential,Houston,430.08,off-peak,M-5901,Normal,On-Time,0
568,355.39,gas,Commercial,Chicago,127.89,peak,M-4612,Normal,On-Time,1
569,393.5,gas,Commercial,New York,248.45,peak,M-5772,Tampered,On-Time,1
570,444.31,gas,Residential,Seattle,210.82,peak,M-3908,Tampered,On-Time,1
571,248.08,gas,Commercial,Seattle,98.47,peak,M-4204,Tampered,On-Time,1
572,382.05,electricity,Commercial,Dallas,366.58,peak,M-1673,Tampered,On-Time,1
573,497.41,electricity,Commercial,Los Angeles,229.65,peak,M-8747,Normal,Late,1
574,221.98,gas,Commercial,Seattle,293.16,peak,M-2242,Tampered,Late,1
575,474.67,electricity,Residential,Houston,273.95,peak,M-5969,Normal,Late,0
576,231.04,electricity,Commercial,Chicago,0.96,peak,M-8605,Normal,Late,1
577,141.87,gas,Commercial,Miami,251.44,off-peak,M-4663,Tampered,On-Time,1
578,279.58,gas,Residential,Dallas,365.87,off-peak,M-9817,Normal,Late,0
579,215.02,electricity,Commercial,Seattle,168.81,off-peak,M-4842,Normal,On-Time,0
580,16.55,gas,Commercial,Miami,309.12,peak,M-9041,Tampered,On-Time,1
581,182.61,gas,Residential,Miami,73.33,peak,M-9775,Tampered,Late,1
582,228.5,electricity,Commercial,Dallas,110.25,off-peak,M-4493,Tampered,On-Time,1
583,157.08,gas,Commercial,Dallas,360.1,off-peak,M-9875,Normal,On-Time,0
584,391.09,gas,Commercial,New York,112.93,peak,M-8839,Normal,On-Time,1
585,88.28,gas,Residential,Houston,345.95,off-peak,M-7537,Tampered,On-Time,1
586,110.78,electricity,Residential,Dallas,493.71,off-peak,M-5028,Tampered,On-Time,1
587,321.01,electricity,Residential,Miami,42.08,off-peak,M-6403,Normal,On-Time,1
588,200.76,gas,Residential,Seattle,444.57,off-peak,M-2720,Tampered,Late,1
589,65.31,electricity,Residential,Houston,407.35,peak,M-9475,Normal,On-Time,0
590,297.36,gas,Residential,Dallas,384.34,peak,M-6912,Normal,Late,0
591,148.93,gas,Commercial,Dallas,278.95,off-peak,M-2817,Normal,On-Time,0
592,312.96,electricity,Residential,Los Angeles,178.66,peak,M-5077,Normal,Late,0
593,132.62,gas,Commercial,Boston,149.03,off-peak,M-6366,Normal,On-Time,0
594,298.47,gas,Residential,Chicago,305.34,off-peak,M-5807,Normal,Late,0
595,40.71,electricity,Residential,Miami,132.77,peak,M-7320,Normal,On-Time,0
596,213.28,electricity,Commercial,Dallas,20.77,off-peak,M-4068,Normal,On-Time,1
597,127.98,gas,Commercial,New York,132.79,peak,M-5187,Tampered,Late,1
